season,player_name,pos,posteam,defteam,game_id,week,game_date,rush_attempt,rush_touchdown,tackled_for_loss,yards_gained,fumble,touchdown,complete_pass,pass_attempt,pass_touchdown,air_yards,yards_after_catch,qb_dropback,qb_hit,qb_scramble,sack,interception,pass_yards,rush_yards,rec_yards,fanPts
2002,J.Tuman,TE,PIT,TEN,2002_19_PIT_TEN,19,2003-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,J.Weaver,TE,MIA,BAL,2002_11_BAL_MIA,11,2002-11-17,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,2.5
2002,J.Weaver,TE,MIA,BUF,2002_13_MIA_BUF,13,2002-12-01,0.0,0.0,0.0,18.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,7.8
2002,J.Weaver,TE,MIA,CHI,2002_14_CHI_MIA,14,2002-12-09,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.5
2002,J.Weaver,TE,MIA,LV,2002_15_OAK_MIA,15,2002-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,J.Weaver,TE,MIA,MIN,2002_16_MIA_MIN,16,2002-12-21,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.3
2002,J.Weaver,TE,MIA,NYJ,2002_10_MIA_NYJ,10,2002-11-10,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2002,J.Whalen,TE,DAL,ARI,2002_07_DAL_ARI,7,2002-10-20,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.5
2002,J.Whalen,TE,DAL,DET,2002_09_DAL_DET,9,2002-11-03,0.0,0.0,0.0,17.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.7
2002,J.Whalen,TE,DAL,IND,2002_11_DAL_IND,11,2002-11-17,0.0,0.0,0.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.6
2002,J.Whalen,TE,DAL,LA,2002_04_DAL_STL,4,2002-09-29,0.0,0.0,0.0,38.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,3.8
2002,J.Whalen,TE,DAL,NYG,2002_05_NYG_DAL,5,2002-10-06,0.0,0.0,0.0,33.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,3.3
2002,J.Whalen,TE,DAL,NYG,2002_15_DAL_NYG,15,2002-12-15,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.4
2002,J.Whalen,TE,DAL,PHI,2002_03_DAL_PHI,3,2002-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,J.Whalen,TE,DAL,PHI,2002_16_PHI_DAL,16,2002-12-21,0.0,0.0,0.0,24.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2002,J.Whalen,TE,DAL,SEA,2002_08_SEA_DAL,8,2002-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,J.Whalen,TE,DAL,SF,2002_14_SF_DAL,14,2002-12-08,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2002,J.Whalen,TE,DAL,TEN,2002_02_TEN_DAL,2,2002-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,J.Whalen,TE,DAL,WAS,2002_17_DAL_WAS,17,2002-12-29,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2002,J.Wiggins,TE,CAR,NO,2002_10_NO_CAR,10,2002-11-10,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.3
2002,J.Wiggins,TE,CAR,NO,2002_17_CAR_NO,17,2002-12-29,0.0,0.0,0.0,37.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,3.7
2002,J.Wiggins,TE,CAR,PIT,2002_15_CAR_PIT,15,2002-12-15,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.1
2002,J.Wiggins,TE,CAR,TB,2002_11_CAR_TB,11,2002-11-17,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2002,J.Wiggins,TE,IND,HOU,2002_03_IND_HOU,3,2002-09-22,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,-1.2
2002,J.Wiggins,TE,IND,JAX,2002_01_IND_JAX,1,2002-09-08,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2002,J.Wiggins,TE,IND,MIA,2002_02_MIA_IND,2,2002-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Brady,TE,JAX,BAL,2002_07_JAX_BAL,7,2002-10-20,0.0,0.0,0.0,37.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,3.7
2002,K.Brady,TE,JAX,CIN,2002_15_JAX_CIN,15,2002-12-15,0.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,2.3
2002,K.Brady,TE,JAX,CLE,2002_14_CLE_JAX,14,2002-12-08,0.0,0.0,0.0,16.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,7.6
2002,K.Brady,TE,JAX,DAL,2002_12_JAX_DAL,12,2002-11-24,0.0,0.0,0.0,40.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,4.0
2002,K.Brady,TE,JAX,HOU,2002_08_HOU_JAX,8,2002-10-27,0.0,0.0,0.0,31.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,3.1
2002,K.Brady,TE,JAX,HOU,2002_11_JAX_HOU,11,2002-11-17,0.0,0.0,0.0,23.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,8.3
2002,K.Brady,TE,JAX,IND,2002_01_IND_JAX,1,2002-09-08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1
2002,K.Brady,TE,JAX,IND,2002_17_JAX_IND,17,2002-12-29,0.0,0.0,0.0,24.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2002,K.Brady,TE,JAX,KC,2002_02_JAX_KC,2,2002-09-15,0.0,0.0,0.0,60.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,6.0
2002,K.Brady,TE,JAX,NYG,2002_09_JAX_NYG,9,2002-11-03,0.0,0.0,0.0,20.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2.0
2002,K.Brady,TE,JAX,NYJ,2002_04_NYJ_JAX,4,2002-09-29,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.9
2002,K.Brady,TE,JAX,PHI,2002_05_PHI_JAX,5,2002-10-06,0.0,0.0,0.0,34.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,9.4
2002,K.Brady,TE,JAX,PIT,2002_13_PIT_JAX,13,2002-12-01,0.0,0.0,0.0,54.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,11.4
2002,K.Brady,TE,JAX,TEN,2002_06_JAX_TEN,6,2002-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Brady,TE,JAX,TEN,2002_16_TEN_JAX,16,2002-12-22,0.0,0.0,0.0,55.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,5.5
2002,K.Brady,TE,JAX,WAS,2002_10_WAS_JAX,10,2002-11-10,0.0,0.0,0.0,24.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,2.4
2002,K.Dilger,TE,TB,ATL,2002_14_ATL_TB,14,2002-12-08,0.0,0.0,0.0,18.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,1.8
2002,K.Dilger,TE,TB,CAR,2002_08_TB_CAR,8,2002-10-27,0.0,0.0,0.0,45.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,4.5
2002,K.Dilger,TE,TB,CAR,2002_11_CAR_TB,11,2002-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Dilger,TE,TB,CHI,2002_17_TB_CHI,17,2002-12-29,0.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,3.2
2002,K.Dilger,TE,TB,CIN,2002_04_TB_CIN,4,2002-09-29,0.0,0.0,0.0,33.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,9.3
2002,K.Dilger,TE,TB,CLE,2002_06_CLE_TB,6,2002-10-13,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.2
2002,K.Dilger,TE,TB,DET,2002_15_TB_DET,15,2002-12-15,0.0,0.0,0.0,35.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,3.5
2002,K.Dilger,TE,TB,GB,2002_12_GB_TB,12,2002-11-24,0.0,0.0,0.0,17.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,7.7
2002,K.Dilger,TE,TB,LA,2002_03_STL_TB,3,2002-09-23,0.0,0.0,0.0,38.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,1.7999999999999998
2002,K.Dilger,TE,TB,LV,2002_21_OAK_TB,21,2003-01-26,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.2
2002,K.Dilger,TE,TB,MIN,2002_09_MIN_TB,9,2002-11-03,0.0,0.0,0.0,61.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,6.1
2002,K.Dilger,TE,TB,NO,2002_01_NO_TB,1,2002-09-08,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2002,K.Dilger,TE,TB,NO,2002_13_TB_NO,13,2002-12-01,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2002,K.Dilger,TE,TB,PHI,2002_07_TB_PHI,7,2002-10-20,0.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2002,K.Dilger,TE,TB,PHI,2002_20_TB_PHI,20,2003-01-19,0.0,0.0,0.0,41.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,4.1
2002,K.Dilger,TE,TB,PIT,2002_16_PIT_TB,16,2002-12-23,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.1
2002,K.Dilger,TE,TB,SF,2002_19_SF_TB,19,2003-01-12,0.0,0.0,0.0,35.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,3.5
2002,K.Mangum,TE,CAR,ARI,2002_05_ARI_CAR,5,2002-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Mangum,TE,CAR,ATL,2002_07_CAR_ATL,7,2002-10-20,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.2
2002,K.Mangum,TE,CAR,ATL,2002_12_ATL_CAR,12,2002-11-24,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.4
2002,K.Mangum,TE,CAR,BAL,2002_01_BAL_CAR,1,2002-09-08,0.0,0.0,0.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.4
2002,K.Mangum,TE,CAR,CHI,2002_16_CHI_CAR,16,2002-12-22,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.4
2002,K.Mangum,TE,CAR,CIN,2002_14_CIN_CAR,14,2002-12-08,0.0,0.0,0.0,22.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.2
2002,K.Mangum,TE,CAR,CLE,2002_13_CAR_CLE,13,2002-12-01,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.9
2002,K.Mangum,TE,CAR,DAL,2002_06_CAR_DAL,6,2002-10-13,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2002,K.Mangum,TE,CAR,DET,2002_02_DET_CAR,2,2002-09-15,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.7
2002,K.Mangum,TE,CAR,GB,2002_04_CAR_GB,4,2002-09-29,0.0,0.0,0.0,17.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.7
2002,K.Mangum,TE,CAR,MIN,2002_03_CAR_MIN,3,2002-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Mangum,TE,CAR,NO,2002_10_NO_CAR,10,2002-11-10,0.0,0.0,0.0,47.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,4.7
2002,K.Mangum,TE,CAR,NO,2002_17_CAR_NO,17,2002-12-29,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.6
2002,K.Mangum,TE,CAR,PIT,2002_15_CAR_PIT,15,2002-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,K.Mangum,TE,CAR,TB,2002_11_CAR_TB,11,2002-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,L.Hall,TE,NO,CHI,2002_03_NO_CHI,3,2002-09-22,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2
2002,L.Hall,TE,NO,CLE,2002_12_CLE_NO,12,2002-11-24,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.4
2002,L.Hall,TE,NO,TB,2002_13_TB_NO,13,2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,L.Smith,TE,CAR,ARI,2002_05_ARI_CAR,5,2002-10-06,18.0,0.0,3.0,66.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,17.0,2.5999999999999996
2002,L.Smith,TE,CAR,ATL,2002_07_CAR_ATL,7,2002-10-20,8.0,0.0,1.0,29.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,10.0,2.9
2002,L.Smith,TE,CAR,ATL,2002_12_ATL_CAR,12,2002-11-24,8.0,0.0,0.0,32.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,3.2
2002,L.Smith,TE,CAR,BAL,2002_01_BAL_CAR,1,2002-09-08,24.0,0.0,2.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,8.4
2002,L.Smith,TE,CAR,DAL,2002_06_CAR_DAL,6,2002-10-13,25.0,0.0,0.0,88.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,7.0,8.8
2002,L.Smith,TE,CAR,DET,2002_02_DET_CAR,2,2002-09-15,20.0,2.0,0.0,137.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,60.0,77.0,25.7
2002,L.Smith,TE,CAR,GB,2002_04_CAR_GB,4,2002-09-29,22.0,2.0,4.0,73.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,66.0,7.0,19.3
2002,L.Smith,TE,CAR,MIN,2002_03_CAR_MIN,3,2002-09-22,30.0,2.0,7.0,166.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,154.0,12.0,28.6
2002,L.Smith,TE,CAR,NO,2002_10_NO_CAR,10,2002-11-10,17.0,1.0,4.0,97.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,80.0,17.0,15.7
2002,L.Smith,TE,CAR,TB,2002_08_TB_CAR,8,2002-10-27,22.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,8.2
2002,L.Smith,TE,CAR,TB,2002_11_CAR_TB,11,2002-11-17,15.0,0.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,4.0,5.0
2002,L.Stephens,TE,WAS,ARI,2002_01_ARI_WAS,1,2002-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,L.Stephens,TE,WAS,IND,2002_08_IND_WAS,8,2002-10-27,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,1.3
2002,L.Stephens,TE,WAS,NYG,2002_11_WAS_NYG,11,2002-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,L.Stephens,TE,WAS,PHI,2002_02_PHI_WAS,2,2002-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,M.Bartrum,TE,PHI,DAL,2002_03_DAL_PHI,3,2002-09-22,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.8
2002,M.Bartrum,TE,PHI,WAS,2002_02_PHI_WAS,2,2002-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,M.Battaglia,TE,TB,BAL,2002_02_TB_BAL,2,2002-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,M.Bennett,TE,MIN,ATL,2002_13_ATL_MIN,13,2002-12-01,18.0,1.0,3.0,92.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,6.0,15.2
2002,M.Bennett,TE,MIN,BUF,2002_02_BUF_MIN,2,2002-09-15,10.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.5
2002,M.Bennett,TE,MIN,CAR,2002_03_CAR_MIN,3,2002-09-22,9.0,1.0,1.0,56.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,33.0,9.6
2002,M.Bennett,TE,MIN,CHI,2002_01_MIN_CHI,1,2002-09-08,16.0,0.0,5.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,3.3
2002,M.Bennett,TE,MIN,CHI,2002_08_CHI_MIN,8,2002-10-27,29.0,0.0,3.0,136.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,106.0,30.0,13.6
2002,M.Bennett,TE,MIN,DET,2002_06_DET_MIN,6,2002-10-13,16.0,0.0,0.0,138.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,70.0,19.8
2002,M.Bennett,TE,MIN,DET,2002_17_MIN_DET,17,2002-12-29,19.0,1.0,1.0,113.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,82.0,31.0,17.3
2002,M.Bennett,TE,MIN,GB,2002_11_GB_MIN,11,2002-11-17,20.0,0.0,1.0,139.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,130.0,9.0,13.9
2002,M.Bennett,TE,MIN,GB,2002_14_MIN_GB,14,2002-12-08,19.0,0.0,1.0,128.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0,8.0,12.8
2002,M.Bennett,TE,MIN,MIA,2002_16_MIA_MIN,16,2002-12-21,18.0,0.0,1.0,69.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,15.0,6.9
2002,M.Bennett,TE,MIN,NE,2002_12_MIN_NE,12,2002-11-24,14.0,0.0,0.0,63.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,55.0,8.0,4.3
2002,M.Bennett,TE,MIN,NO,2002_15_MIN_NO,15,2002-12-15,15.0,0.0,5.0,107.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,46.0,61.0,10.7
2002,M.Bennett,TE,MIN,NYG,2002_10_NYG_MIN,10,2002-11-10,15.0,1.0,1.0,176.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,167.0,9.0,23.6
2002,M.Bennett,TE,MIN,NYJ,2002_07_MIN_NYJ,7,2002-10-20,12.0,0.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.5999999999999996
2002,M.Bennett,TE,MIN,SEA,2002_04_MIN_SEA,4,2002-09-29,15.0,0.0,1.0,135.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,91.0,44.0,13.5
2002,M.Bennett,TE,MIN,TB,2002_09_MIN_TB,9,2002-11-03,10.0,1.0,1.0,141.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,114.0,27.0,20.1
2002,M.Bruener,TE,PIT,ATL,2002_10_ATL_PIT,10,2002-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,M.Bruener,TE,PIT,BAL,2002_08_PIT_BAL,8,2002-10-27,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.4
